datetime,month,day,hour,dayofweek,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,registered
2011-11-04 20:00:00,11,4,20,4,2,0,1,1,27.88,31.82,57,35.0008,122
2011-05-14 13:00:00,5,14,13,5,2,0,0,3,21.32,25.0,100,6.0032,180
2011-11-03 22:00:00,11,3,22,3,1,0,1,1,12.3,15.15,52,11.0014,53
2011-02-19 15:00:00,2,19,15,5,1,0,0,1,18.04,21.97,16,50.0021,87
2011-08-12 06:00:00,8,12,6,4,4,0,1,1,9.02,10.605,55,19.0012,71
2011-04-14 12:00:00,4,14,12,3,2,0,1,1,22.14,25.76,42,8.9981,110
2011-12-06 18:00:00,12,6,18,1,2,0,0,1,28.7,33.335,74,11.0014,187
2012-01-13 03:00:00,1,13,3,4,1,0,1,1,14.76,16.665,87,16.9979,4
2012-10-13 04:00:00,10,13,4,5,4,0,0,1,12.3,15.15,65,11.0014,9
2011-02-18 08:00:00,2,18,8,4,1,0,1,2,17.22,21.21,77,12.998,246
2011-04-14 07:00:00,4,14,7,3,2,0,1,1,15.58,19.695,66,0.0,182
2012-06-03 16:00:00,6,3,16,6,1,0,1,1,14.76,16.665,32,19.0012,228
2012-04-09 03:00:00,4,9,3,0,3,0,1,2,27.06,29.545,89,6.0032,9
2011-04-15 04:00:00,4,15,4,4,2,1,0,1,15.58,19.695,82,6.0032,3
2012-06-03 13:00:00,6,3,13,6,1,0,1,1,12.3,15.15,39,8.9981,148
2012-06-11 20:00:00,6,11,20,0,4,0,1,1,12.3,14.395,61,15.0013,218
2012-04-13 01:00:00,4,13,1,4,2,0,1,1,14.76,17.425,46,12.998,28
2011-02-07 11:00:00,2,7,11,0,3,0,0,1,32.8,35.605,36,6.0032,213
2012-03-18 14:00:00,3,18,14,6,1,0,0,2,20.5,24.24,77,6.0032,303
2011-04-17 03:00:00,4,17,3,6,2,0,0,1,16.4,20.455,66,8.9981,13
2011-11-07 23:00:00,11,7,23,0,3,0,1,1,28.7,33.335,79,8.9981,44
2011-06-18 06:00:00,6,18,6,5,2,0,0,1,25.42,28.79,83,7.0015,18
2012-05-11 23:00:00,5,11,23,4,4,0,1,1,10.66,13.635,60,8.9981,53
2012-12-03 04:00:00,12,3,4,0,1,0,1,1,13.94,16.665,61,12.998,3
2012-04-05 00:00:00,4,5,0,3,2,0,1,1,24.6,28.79,78,22.0028,70
2012-05-03 23:00:00,5,3,23,3,1,0,1,1,9.02,9.09,37,39.0007,29
2011-03-12 14:00:00,3,12,14,5,4,0,0,1,14.76,18.94,46,0.0,251
2011-02-12 02:00:00,2,12,2,5,4,0,1,1,9.84,14.395,75,0.0,10
2011-06-11 04:00:00,6,11,4,5,4,0,0,1,9.84,14.395,87,0.0,6
2012-09-05 05:00:00,9,5,5,2,2,0,1,2,22.96,26.515,88,8.9981,27
2012-01-06 13:00:00,1,6,13,4,2,0,1,1,29.52,34.09,70,19.9995,240
2011-04-10 13:00:00,4,10,13,6,4,0,1,1,22.96,26.515,56,19.9995,153
2011-05-08 12:00:00,5,8,12,6,3,0,1,1,31.16,34.85,52,16.9979,159
2011-01-15 09:00:00,1,15,9,5,1,0,0,1,6.56,9.09,64,8.9981,31
2012-08-10 11:00:00,8,10,11,4,4,1,0,2,16.4,20.455,62,6.0032,236
2011-07-05 12:00:00,7,5,12,1,2,0,0,1,24.6,31.06,40,12.998,244
2011-07-15 10:00:00,7,15,10,4,3,0,1,2,27.06,31.06,61,11.0014,107
2011-08-11 17:00:00,8,11,17,3,4,0,1,1,21.32,25.0,43,11.0014,459
2011-06-16 07:00:00,6,16,7,3,2,0,1,3,22.96,26.515,78,11.0014,172
2012-10-11 11:00:00,10,11,11,3,4,0,0,1,16.4,20.455,58,7.0015,323
2011-07-06 15:00:00,7,6,15,2,2,0,1,2,33.62,37.12,41,22.0028,127
2011-07-01 13:00:00,7,1,13,4,1,0,1,2,8.2,9.09,37,19.0012,64
2012-10-13 06:00:00,10,13,6,5,4,0,0,1,12.3,14.395,61,12.998,23
2012-06-19 04:00:00,6,19,4,1,2,0,1,2,24.6,28.79,78,8.9981,9
2012-06-15 12:00:00,6,15,12,4,2,0,1,1,28.7,31.82,45,11.0014,292
2011-11-15 07:00:00,11,15,7,1,4,0,1,2,22.14,25.76,68,11.0014,298
2012-11-15 07:00:00,11,15,7,3,4,0,1,2,12.3,14.395,65,12.998,403
2012-02-16 20:00:00,2,16,20,3,1,0,1,2,13.12,16.665,87,8.9981,211
2011-07-15 01:00:00,7,15,1,4,3,0,1,1,25.42,29.545,73,12.998,13
2012-01-16 23:00:00,1,16,23,0,1,1,0,3,10.66,11.365,70,19.9995,28
2012-03-18 16:00:00,3,18,16,6,1,0,0,1,22.14,25.76,73,6.0032,312
2011-09-05 18:00:00,9,5,18,0,2,0,1,1,25.42,31.06,38,19.9995,458
2012-07-11 06:00:00,7,11,6,2,4,0,1,2,10.66,12.12,56,19.0012,115
2011-10-02 08:00:00,10,2,8,6,1,0,1,1,4.1,3.79,49,22.0028,173
2012-03-12 13:00:00,3,12,13,0,4,0,1,1,23.78,27.275,56,6.0032,240
2012-04-10 18:00:00,4,10,18,1,4,0,1,1,27.06,31.06,57,7.0015,812
2011-07-02 14:00:00,7,2,14,5,1,0,1,2,14.76,18.18,57,6.0032,52
2011-11-07 16:00:00,11,7,16,0,3,0,1,1,35.26,42.425,56,26.0027,182
2011-08-14 05:00:00,8,14,5,6,3,0,0,2,26.24,28.03,94,11.0014,9
2012-05-02 03:00:00,5,2,3,2,1,0,0,3,9.84,12.88,87,6.0032,13
2011-09-07 20:00:00,9,7,20,2,3,0,0,1,31.16,35.605,58,15.0013,185
2012-10-15 23:00:00,10,15,23,0,4,0,1,1,18.86,22.725,63,15.0013,72
2012-02-06 00:00:00,2,6,0,0,2,0,0,2,22.96,26.515,83,8.9981,81
2012-09-07 07:00:00,9,7,7,4,3,0,1,3,27.06,30.305,83,15.0013,223
2012-03-17 13:00:00,3,17,13,5,1,0,0,1,24.6,30.305,60,7.0015,400
2011-03-18 19:00:00,3,18,19,4,1,0,1,1,27.06,31.06,44,8.9981,132
2011-10-11 22:00:00,10,11,22,1,4,0,1,1,14.76,16.665,53,19.0012,84
2011-06-19 09:00:00,6,19,9,6,2,0,0,2,27.88,31.82,74,7.0015,111
2011-08-17 16:00:00,8,17,16,2,3,0,1,1,33.62,37.12,43,15.0013,238
2011-05-03 09:00:00,5,3,9,1,1,0,0,2,13.12,15.15,93,15.0013,48
2011-02-17 17:00:00,2,17,17,3,1,0,1,2,23.78,27.275,32,19.9995,256
2011-05-07 02:00:00,5,7,2,5,3,0,1,1,27.06,31.06,74,6.0032,5
2012-03-14 16:00:00,3,14,16,2,1,0,1,1,29.52,31.82,25,12.998,278
2011-06-08 16:00:00,6,8,16,2,3,0,0,3,30.34,35.605,79,11.0014,188
2012-05-18 06:00:00,5,18,6,4,2,0,1,1,18.04,21.97,77,8.9981,168
2012-01-09 07:00:00,1,9,7,0,3,0,0,2,30.34,34.09,58,8.9981,58
2011-03-19 03:00:00,3,19,3,5,1,0,0,2,22.14,25.76,39,22.0028,7
2011-11-10 17:00:00,11,10,17,3,4,0,1,2,24.6,28.79,78,16.9979,534
2011-10-01 00:00:00,10,1,0,5,1,0,1,1,4.92,6.06,50,19.0012,3
2012-04-12 02:00:00,4,12,2,3,4,0,1,1,17.22,21.21,88,6.0032,5
2011-03-05 12:00:00,3,5,12,5,2,0,1,2,27.88,31.82,61,32.9975,169
2012-11-18 09:00:00,11,18,9,6,4,0,0,1,13.12,15.15,70,16.9979,155
2011-01-17 18:00:00,1,17,18,0,1,1,0,2,7.38,8.335,55,16.9979,85
2011-08-17 19:00:00,8,17,19,2,3,0,1,1,31.16,34.85,55,15.0013,297
2011-09-14 18:00:00,9,14,18,2,3,0,1,1,29.52,34.09,62,11.0014,503
2011-02-09 19:00:00,2,9,19,2,3,0,1,1,27.06,31.06,69,8.9981,220
2011-08-03 23:00:00,8,3,23,2,1,0,1,1,11.48,13.635,61,12.998,38
2012-10-06 06:00:00,10,6,6,5,2,0,0,1,25.42,29.545,73,0.0,27
2012-01-08 00:00:00,1,8,0,6,3,0,1,1,27.88,31.82,79,11.0014,44
2012-02-10 19:00:00,2,10,19,4,4,0,1,3,25.42,27.275,94,0.0,368
2012-07-16 20:00:00,7,16,20,0,3,0,1,1,32.8,38.635,59,8.9981,388
2012-04-09 12:00:00,4,9,12,0,3,0,1,1,31.16,36.365,70,19.0012,233
2011-11-02 23:00:00,11,2,23,2,1,0,1,1,7.38,12.12,69,0.0,48
2011-07-18 02:00:00,7,18,2,0,3,0,1,1,27.06,30.305,83,15.0013,8
2011-01-16 07:00:00,1,16,7,6,1,0,0,2,9.84,10.605,56,19.9995,3
2012-04-13 18:00:00,4,13,18,4,2,0,1,1,22.14,25.76,26,8.9981,564
2012-06-18 01:00:00,6,18,1,0,2,0,1,1,22.14,25.76,77,15.0013,5
2012-07-15 01:00:00,7,15,1,6,3,0,0,2,27.88,31.82,89,8.9981,119
2011-05-03 16:00:00,5,3,16,1,1,0,0,2,19.68,23.485,59,19.9995,130
2011-08-01 10:00:00,8,1,10,0,1,0,0,2,7.38,9.85,80,11.0014,56
2011-07-10 13:00:00,7,10,13,6,4,0,1,1,24.6,31.06,46,0.0,210
2012-05-02 10:00:00,5,2,10,2,1,0,0,2,10.66,12.12,65,19.0012,138
2011-04-05 18:00:00,4,5,18,1,2,0,1,1,17.22,21.21,67,16.9979,367
2012-02-08 02:00:00,2,8,2,2,3,0,1,1,27.06,30.305,83,6.0032,8
2012-10-15 18:00:00,10,15,18,0,4,0,1,3,22.14,25.76,77,8.9981,540
2011-10-17 11:00:00,10,17,11,0,4,0,1,1,22.96,26.515,43,0.0,131
2012-02-19 16:00:00,2,19,16,6,1,0,0,2,13.12,15.15,45,19.0012,150
2012-04-15 21:00:00,4,15,21,6,2,0,0,1,25.42,31.06,57,16.9979,153
2011-06-13 01:00:00,6,13,1,0,2,0,1,1,26.24,30.305,73,15.0013,10
2012-04-08 13:00:00,4,8,13,6,3,0,0,1,36.08,40.91,42,19.9995,332
2012-07-18 10:00:00,7,18,10,2,3,0,1,1,36.9,42.425,42,12.998,99
2011-06-03 10:00:00,6,3,10,4,1,0,0,2,17.22,21.21,100,19.9995,27
2011-04-11 18:00:00,4,11,18,0,4,0,1,1,17.22,21.21,32,31.0009,339
2012-06-15 04:00:00,6,15,4,4,2,0,1,1,22.96,26.515,83,11.0014,13
2012-10-08 15:00:00,10,8,15,0,3,0,1,1,32.8,37.12,52,30.0026,224
2012-04-13 21:00:00,4,13,21,4,2,0,1,1,20.5,24.24,36,0.0,153
2012-07-05 23:00:00,7,5,23,3,2,0,1,2,22.14,25.76,45,12.998,92
2012-01-03 04:00:00,1,3,4,1,1,0,1,1,19.68,23.485,88,12.998,5
2011-10-15 10:00:00,10,15,10,5,4,0,0,1,22.14,25.76,45,30.0026,207
2011-03-16 14:00:00,3,16,14,2,1,0,1,2,16.4,20.455,76,15.0013,67
2011-04-12 03:00:00,4,12,3,1,4,0,0,1,11.48,15.91,75,0.0,34
2011-09-04 09:00:00,9,4,9,6,2,0,0,2,13.94,17.425,87,7.0015,71
2011-01-19 07:00:00,1,19,7,2,1,0,1,2,9.84,12.88,92,7.0015,89
2011-03-06 16:00:00,3,6,16,6,2,0,1,1,29.52,31.82,26,22.0028,286
2011-02-13 08:00:00,2,13,8,6,1,0,0,2,9.02,11.365,64,12.998,11
2011-09-12 16:00:00,9,12,16,0,4,0,1,1,14.76,17.425,62,8.9981,226
2012-04-12 05:00:00,4,12,5,3,4,0,1,2,18.04,21.97,88,0.0,45
2012-11-06 17:00:00,11,6,17,1,2,0,1,2,32.8,35.605,41,23.9994,715
2012-04-12 07:00:00,4,12,7,3,4,0,1,1,17.22,21.21,88,8.9981,495
2011-11-13 12:00:00,11,13,12,6,4,0,0,2,21.32,25.0,29,27.9993,242
2011-03-05 15:00:00,3,5,15,5,2,0,1,2,28.7,32.575,58,30.0026,117
2012-01-01 18:00:00,1,1,18,6,1,0,0,3,18.86,22.725,59,16.9979,81
2011-06-05 11:00:00,6,5,11,6,2,0,1,2,22.14,25.76,49,22.0028,123
2012-06-01 07:00:00,6,1,7,4,1,0,1,2,9.84,14.395,65,0.0,201
2011-08-16 15:00:00,8,16,15,1,3,0,1,1,32.8,35.605,41,19.9995,123
2011-09-19 20:00:00,9,19,20,0,3,0,1,2,22.96,26.515,68,8.9981,204
2011-07-15 22:00:00,7,15,22,4,3,0,1,1,27.06,31.06,57,15.0013,152
2012-02-10 13:00:00,2,10,13,4,4,0,1,2,24.6,27.275,88,8.9981,148
2012-04-15 09:00:00,4,15,9,6,2,0,0,1,22.14,25.76,56,15.0013,154
2011-07-03 22:00:00,7,3,22,6,1,0,1,1,10.66,12.88,48,11.0014,34
2012-03-04 09:00:00,3,4,9,6,2,0,1,1,17.22,21.21,38,6.0032,354
2011-02-13 02:00:00,2,13,2,6,1,0,0,2,8.2,11.365,75,6.0032,19
2011-08-03 16:00:00,8,3,16,2,1,0,1,1,15.58,19.695,27,11.0014,82
2011-07-15 21:00:00,7,15,21,4,3,0,1,1,27.06,31.06,54,7.0015,186
2012-03-02 09:00:00,3,2,9,4,1,0,1,1,9.84,11.365,65,12.998,252
2011-05-10 14:00:00,5,10,14,1,4,0,1,1,26.24,31.06,41,19.0012,156
2011-07-17 03:00:00,7,17,3,6,3,0,0,1,26.24,30.305,69,15.0013,26
2012-09-04 09:00:00,9,4,9,1,2,0,1,1,18.86,22.725,31,23.9994,236
2011-01-11 19:00:00,1,11,19,1,4,0,1,1,17.22,21.21,58,6.0032,274
2011-01-09 03:00:00,1,9,3,6,3,0,1,1,23.78,27.275,78,6.0032,7
2012-05-13 08:00:00,5,13,8,6,2,0,0,1,22.96,26.515,64,11.0014,124
2012-08-03 20:00:00,8,3,20,4,1,0,1,2,24.6,31.06,43,26.0027,282
2011-12-02 00:00:00,12,2,0,4,1,0,0,1,6.56,9.85,69,6.0032,27
2012-02-18 03:00:00,2,18,3,5,1,0,0,1,11.48,14.395,65,7.0015,15
2012-03-14 01:00:00,3,14,1,2,1,0,1,1,21.32,25.0,63,6.0032,25
2012-10-06 18:00:00,10,6,18,5,2,0,0,1,33.62,36.365,38,15.0013,326
2011-11-08 00:00:00,11,8,0,1,3,0,1,1,28.7,31.82,45,7.0015,40
2012-03-05 04:00:00,3,5,4,0,2,0,1,2,18.86,22.725,88,16.9979,2
2011-07-15 02:00:00,7,15,2,4,3,0,1,1,24.6,28.79,78,11.0014,22
2011-02-08 00:00:00,2,8,0,1,3,0,1,1,27.06,31.06,74,0.0,18
2012-03-13 22:00:00,3,13,22,1,1,0,1,1,22.96,26.515,60,6.0032,146
2011-09-12 18:00:00,9,12,18,0,4,0,1,1,13.94,18.18,61,0.0,308
2011-04-03 01:00:00,4,3,1,6,1,0,1,2,7.38,9.09,64,12.998,4
2011-01-02 18:00:00,1,2,18,6,1,0,1,2,9.84,12.88,81,7.0015,165
2012-03-08 17:00:00,3,8,17,3,3,0,1,2,34.44,40.15,53,19.0012,646
2011-10-03 01:00:00,10,3,1,0,1,0,1,3,13.94,15.91,0,16.9979,2
2011-01-08 18:00:00,1,8,18,5,3,0,1,1,31.98,34.85,43,12.998,475
2012-01-12 00:00:00,1,12,0,3,4,0,0,1,10.66,15.15,81,0.0,99
2012-11-13 14:00:00,11,13,14,1,4,0,1,1,15.58,19.695,46,26.0027,169
2011-05-10 03:00:00,5,10,3,1,4,0,1,1,18.86,22.725,82,7.0015,5
2012-04-11 09:00:00,4,11,9,2,4,0,0,1,13.12,16.665,53,0.0,161
2011-07-10 10:00:00,7,10,10,6,4,0,1,1,21.32,25.0,68,6.0032,126
2012-10-04 22:00:00,10,4,22,3,2,0,1,1,16.4,20.455,37,32.9975,118
2012-04-08 21:00:00,4,8,21,6,3,0,0,1,32.8,38.635,59,16.9979,193
2012-10-13 10:00:00,10,13,10,5,4,0,0,1,16.4,20.455,43,0.0,265
2012-02-01 05:00:00,2,1,5,2,1,1,0,1,11.48,12.88,45,22.0028,3
2012-06-09 01:00:00,6,9,1,5,3,0,1,2,28.7,33.335,84,0.0,16
2011-09-09 16:00:00,9,9,16,4,3,0,1,1,30.34,34.85,66,8.9981,244
2012-02-03 19:00:00,2,3,19,4,1,0,1,3,14.76,17.425,87,12.998,162
2012-01-09 13:00:00,1,9,13,0,3,0,0,2,33.62,38.635,52,6.0032,267
2012-08-19 01:00:00,8,19,1,6,3,0,0,1,26.24,30.305,65,0.0,102
2011-11-19 04:00:00,11,19,4,5,4,0,0,1,10.66,11.365,48,22.0028,4
2012-04-01 22:00:00,4,1,22,6,1,0,1,2,8.2,11.365,47,6.0032,48
2011-07-04 01:00:00,7,4,1,0,2,0,1,1,17.22,21.21,47,8.9981,11
2012-12-02 18:00:00,12,2,18,6,1,0,0,1,6.56,6.06,40,31.0009,92
2011-05-11 16:00:00,5,11,16,2,4,0,0,1,16.4,20.455,40,15.0013,207
2012-03-14 08:00:00,3,14,8,2,1,0,1,1,18.04,21.97,82,0.0,628
2012-02-12 06:00:00,2,12,6,6,4,0,0,2,9.84,12.12,93,8.9981,15
2011-07-07 04:00:00,7,7,4,3,3,0,1,1,26.24,28.79,89,7.0015,4
2011-02-11 23:00:00,2,11,23,4,4,0,1,1,14.76,18.18,76,6.0032,54
2011-09-03 05:00:00,9,3,5,5,1,0,1,2,9.84,12.12,81,8.9981,7
2011-08-05 06:00:00,8,5,6,4,2,0,0,2,18.04,21.97,82,0.0,4
2011-11-05 01:00:00,11,5,1,5,2,0,1,2,20.5,24.24,59,7.0015,16
2011-10-18 02:00:00,10,18,2,1,4,0,1,1,18.04,21.97,94,6.0032,4
2011-08-01 02:00:00,8,1,2,0,1,0,0,2,7.38,12.12,55,0.0,13
2011-01-01 21:00:00,1,1,21,5,1,0,0,2,16.4,20.455,87,12.998,31
2012-01-18 00:00:00,1,18,0,2,1,0,1,2,18.86,22.725,77,22.0028,14
2011-06-11 14:00:00,6,11,14,5,4,0,0,1,18.86,22.725,55,12.998,219
2011-10-06 07:00:00,10,6,7,3,2,0,1,1,29.52,34.09,66,7.0015,242
2012-12-08 09:00:00,12,8,9,5,3,0,0,1,28.7,32.575,48,15.0013,153
2012-06-07 20:00:00,6,7,20,3,3,0,1,1,35.26,38.635,39,7.0015,245
2011-12-15 11:00:00,12,15,11,3,4,0,1,2,16.4,20.455,62,27.9993,126
2012-01-18 21:00:00,1,18,21,2,1,0,1,1,8.2,8.335,40,27.9993,119
2011-11-17 06:00:00,11,17,6,3,4,0,1,3,14.76,17.425,57,15.0013,72
2012-11-03 20:00:00,11,3,20,5,1,0,0,1,18.04,21.97,47,15.0013,129
2011-04-14 10:00:00,4,14,10,3,2,0,1,1,20.5,24.24,51,12.998,68
2011-11-02 17:00:00,11,2,17,2,1,0,1,1,12.3,16.665,24,0.0,193
2011-04-09 03:00:00,4,9,3,5,3,0,0,1,26.24,28.79,89,12.998,23
2012-12-19 14:00:00,12,19,14,2,4,0,1,1,17.22,21.21,50,12.998,185
2012-01-03 10:00:00,1,3,10,1,1,0,1,1,21.32,25.0,55,11.0014,122
2012-07-02 23:00:00,7,2,23,0,1,0,1,1,13.12,16.665,57,8.9981,49
2012-10-10 11:00:00,10,10,11,2,4,0,1,1,22.14,25.76,52,12.998,238
2011-03-17 16:00:00,3,17,16,3,1,0,1,1,20.5,24.24,48,19.0012,108
2012-10-09 13:00:00,10,9,13,1,3,0,1,1,26.24,31.06,38,15.0013,251
2011-01-11 20:00:00,1,11,20,1,4,0,1,1,16.4,20.455,71,0.0,191
2011-02-04 10:00:00,2,4,10,4,2,0,0,2,14.76,17.425,57,11.0014,113
2011-09-13 04:00:00,9,13,4,1,3,0,1,1,22.96,26.515,88,0.0,6
2012-04-04 09:00:00,4,4,9,2,2,0,1,2,19.68,23.485,55,8.9981,316
2012-02-10 17:00:00,2,10,17,4,4,0,1,3,25.42,28.03,88,7.0015,677
2012-11-03 10:00:00,11,3,10,5,1,0,0,1,13.12,15.15,49,19.0012,147
2012-05-12 04:00:00,5,12,4,5,4,0,1,1,20.5,24.24,63,30.0026,9
2011-09-11 01:00:00,9,11,1,6,4,0,1,1,13.94,18.18,87,0.0,10
2011-10-16 15:00:00,10,16,15,6,4,0,0,1,25.42,31.06,35,26.0027,230
2012-03-08 06:00:00,3,8,6,3,3,0,1,1,27.06,30.305,83,15.0013,158
2011-08-18 18:00:00,8,18,18,3,3,0,1,3,31.16,34.85,55,16.9979,226
2011-06-04 11:00:00,6,4,11,5,2,0,1,1,17.22,21.21,38,26.0027,70
2011-08-11 14:00:00,8,11,14,3,4,0,1,1,22.96,26.515,46,7.0015,129
2011-11-01 19:00:00,11,1,19,1,1,0,1,3,6.56,11.365,93,0.0,51
2012-07-14 13:00:00,7,14,13,5,3,0,0,2,31.16,35.605,62,6.0032,372
2011-01-10 01:00:00,1,10,1,0,4,0,0,1,19.68,23.485,67,22.0028,47
2011-09-07 00:00:00,9,7,0,2,3,0,0,2,27.06,30.305,83,8.9981,90
2012-05-16 01:00:00,5,16,1,2,2,0,1,2,23.78,27.275,88,8.9981,14
2011-04-02 08:00:00,4,2,8,5,1,0,1,1,5.74,7.575,74,8.9981,217
2011-08-12 16:00:00,8,12,16,4,4,0,1,1,13.12,15.91,45,12.998,201
2012-10-10 04:00:00,10,10,4,2,4,0,1,2,18.86,22.725,88,7.0015,6
2012-10-09 17:00:00,10,9,17,1,3,0,1,1,27.06,31.06,34,22.0028,744
2011-03-03 19:00:00,3,3,19,3,1,0,1,1,8.2,9.85,40,16.9979,101
2012-05-01 14:00:00,5,1,14,1,1,0,1,1,13.94,15.91,39,19.0012,104
2012-08-13 00:00:00,8,13,0,0,3,0,1,1,27.06,31.06,65,7.0015,33
2011-04-13 06:00:00,4,13,6,2,2,0,1,3,15.58,19.695,94,15.0013,33
2012-02-12 05:00:00,2,12,5,6,4,0,0,2,10.66,15.15,93,0.0,7
2011-05-02 20:00:00,5,2,20,0,1,0,0,1,12.3,14.395,87,16.9979,64
2011-03-03 14:00:00,3,3,14,3,1,0,1,1,9.84,12.88,21,7.0015,60
2011-11-07 20:00:00,11,7,20,0,3,0,1,1,29.52,34.85,74,27.9993,194
2011-03-13 00:00:00,3,13,0,6,1,0,0,1,15.58,19.695,62,7.0015,35
2012-06-03 18:00:00,6,3,18,6,1,0,1,1,13.94,15.15,42,22.0028,442
2011-12-18 21:00:00,12,18,21,6,4,0,0,1,9.02,13.635,64,0.0,80
2011-06-02 22:00:00,6,2,22,3,1,0,0,1,10.66,15.15,60,0.0,57
2012-10-18 13:00:00,10,18,13,3,4,0,1,1,25.42,31.06,53,23.9994,236
2012-10-10 16:00:00,10,10,16,2,4,0,1,1,24.6,31.06,40,15.0013,474
2011-06-08 05:00:00,6,8,5,2,3,0,0,1,26.24,28.79,89,6.0032,4
2011-03-13 11:00:00,3,13,11,6,1,0,0,1,18.04,21.97,41,27.9993,93
2012-06-04 18:00:00,6,4,18,0,2,0,1,1,20.5,24.24,22,31.0009,380
2012-11-09 09:00:00,11,9,9,4,3,0,1,1,24.6,31.06,49,0.0,323
2011-01-13 09:00:00,1,13,9,3,1,0,1,1,5.74,6.06,50,22.0028,137
2012-07-04 22:00:00,7,4,22,2,2,0,0,1,19.68,23.485,20,12.998,106
2012-02-01 07:00:00,2,1,7,2,1,1,0,1,9.84,10.605,32,26.0027,16
2012-07-16 23:00:00,7,16,23,0,3,0,1,1,30.34,35.605,74,6.0032,139
2011-08-13 01:00:00,8,13,1,5,3,0,0,2,27.88,31.82,57,6.0032,64
2011-07-10 03:00:00,7,10,3,6,4,0,1,1,16.4,20.455,87,0.0,9
2012-04-11 16:00:00,4,11,16,2,4,0,0,1,16.4,20.455,40,22.0028,316
2012-04-19 05:00:00,4,19,5,3,2,0,1,1,16.4,20.455,82,0.0,30
2012-08-05 19:00:00,8,5,19,6,2,0,1,2,26.24,30.305,69,19.0012,399
2011-11-13 08:00:00,11,13,8,6,4,0,0,1,13.94,17.425,66,6.0032,55
2012-10-07 12:00:00,10,7,12,6,3,0,1,1,32.8,35.605,41,8.9981,203
2011-01-05 20:00:00,1,5,20,2,2,0,0,2,18.86,22.725,82,0.0,86
2011-03-17 21:00:00,3,17,21,3,1,0,1,1,17.22,21.21,62,15.0013,119
2012-04-15 17:00:00,4,15,17,6,2,0,0,1,28.7,31.82,42,22.0028,361
2012-03-10 13:00:00,3,10,13,5,4,0,1,2,28.7,33.335,74,7.0015,224
2011-12-18 11:00:00,12,18,11,6,4,0,0,2,9.84,11.365,60,15.0013,168
2011-10-05 01:00:00,10,5,1,2,2,0,1,1,18.86,22.725,59,6.0032,12
2012-10-18 10:00:00,10,18,10,3,4,0,1,2,21.32,25.0,68,15.0013,158
2012-09-15 00:00:00,9,15,0,5,3,0,0,1,24.6,28.03,83,7.0015,169
2012-02-06 11:00:00,2,6,11,0,2,0,0,1,23.78,27.275,46,19.0012,357
2011-07-13 05:00:00,7,13,5,2,3,0,1,1,30.34,34.09,58,12.998,22
2012-11-12 10:00:00,11,12,10,0,4,0,1,1,14.76,16.665,57,22.0028,142
2012-10-11 20:00:00,10,11,20,3,4,0,0,1,18.04,21.97,54,0.0,153
2012-12-17 10:00:00,12,17,10,0,4,0,1,2,15.58,19.695,87,6.0032,120
2012-10-05 05:00:00,10,5,5,4,2,0,1,1,18.86,22.725,72,19.9995,23
2011-10-14 18:00:00,10,14,18,4,4,0,1,1,22.14,25.76,39,19.0012,361
2011-07-16 14:00:00,7,16,14,5,3,0,0,1,30.34,33.335,45,19.9995,232
2012-07-01 06:00:00,7,1,6,6,1,0,0,1,10.66,13.635,75,7.0015,7
2011-11-12 15:00:00,11,12,15,5,4,0,0,1,12.3,16.665,26,0.0,219
2012-03-05 12:00:00,3,5,12,0,2,0,1,1,22.96,26.515,73,8.9981,237
2012-03-12 10:00:00,3,12,10,0,4,0,1,1,18.04,21.97,77,8.9981,105
2012-07-05 09:00:00,7,5,9,3,2,0,1,2,20.5,24.24,82,15.0013,289
2012-01-06 07:00:00,1,6,7,4,2,0,1,2,26.24,28.79,89,12.998,369
2012-09-18 12:00:00,9,18,12,1,3,0,1,3,27.88,31.82,83,30.0026,72
2011-10-06 16:00:00,10,6,16,3,2,0,1,1,33.62,39.395,56,19.9995,239
2011-01-06 07:00:00,1,6,7,3,2,0,1,2,28.7,33.335,79,11.0014,265
2011-06-04 23:00:00,6,4,23,5,2,0,1,1,18.86,22.725,41,19.9995,29
2012-06-19 14:00:00,6,19,14,1,2,0,1,1,31.16,35.605,58,7.0015,166
2011-05-16 14:00:00,5,16,14,0,2,0,1,1,27.88,31.82,51,0.0,117
2012-06-16 19:00:00,6,16,19,5,2,0,0,2,28.7,31.82,42,12.998,277
2011-07-16 12:00:00,7,16,12,5,3,0,0,1,31.16,34.09,43,19.0012,276
2011-11-16 22:00:00,11,16,22,2,4,0,1,3,17.22,21.21,88,15.0013,45
2011-07-10 09:00:00,7,10,9,6,4,0,1,1,19.68,23.485,77,0.0,207
2012-12-02 09:00:00,12,2,9,6,1,0,0,1,4.1,4.545,49,19.9995,60
2011-04-14 14:00:00,4,14,14,3,2,0,1,1,22.96,26.515,35,6.0032,101
2012-04-01 02:00:00,4,1,2,6,1,0,1,1,0.82,0.76,34,19.0012,1
2012-12-06 19:00:00,12,6,19,3,2,0,1,1,27.88,31.82,83,12.998,444
2012-07-03 13:00:00,7,3,13,1,1,0,1,1,20.5,24.24,34,27.9993,179
2012-09-19 09:00:00,9,19,9,2,3,0,1,1,22.14,25.76,60,16.9979,336
2012-03-18 20:00:00,3,18,20,6,1,0,0,1,21.32,25.0,77,8.9981,139
